,artistName,trackName,end_time,day_of_week,time_played,skipped
18080,MGMT,Electric Feel,2020-07-03 17:23:00,4,0 days 00:03:49.640000000,False
18081,Queen,Don't Stop Me Now - 2011 Mix,2020-07-03 17:27:00,4,0 days 00:03:29.413000000,False
18082,Souly Had,Crush,2020-07-03 17:30:00,4,0 days 00:00:55.098000000,False
18083,Bruno Mars,Finesse,2020-07-03 17:30:00,4,0 days 00:00:00.882000000,True
18084,Hippo Campus,Ease up Kid - Demo,2020-07-03 17:30:00,4,0 days 00:02:40.453000000,False
18085,Owl City,Fireflies,2020-07-03 17:31:00,4,0 days 00:00:03.250000000,True
18086,Atlas Genius,Trojans,2020-07-03 17:31:00,4,0 days 00:00:01.695000000,True
18087,Violent Femmes,Blister In The Sun,2020-07-03 17:31:00,4,0 days 00:00:01.346000000,True
18088,Fitz and The Tantrums,123456,2020-07-03 17:31:00,4,0 days 00:00:01.137000000,True
18089,Big Boi,All Night,2020-07-03 17:31:00,4,0 days 00:00:00.975000000,True
18090,OutKast,Hey Ya! - Radio Mix,2020-07-03 17:31:00,4,0 days 00:00:01.346000000,True
18091,Bad Suns,Away We Go,2020-07-03 17:34:00,4,0 days 00:00:25.077000000,True
18092,Quinn XCII,Iron & Steel,2020-07-03 17:34:00,4,0 days 00:03:23.000000000,False
18093,Whethan,When I'm Down,2020-07-03 17:37:00,4,0 days 00:02:44.680000000,False
18094,Billy Joel,The Longest Time,2020-07-03 17:40:00,4,0 days 00:03:36.640000000,False
18095,Galantis,Runaway (U & I),2020-07-03 17:44:00,4,0 days 00:03:47.073000000,False
18096,Vampire Weekend,Oxford Comma,2020-07-03 17:47:00,4,0 days 00:03:15.733000000,False
18097,Bruno Mars,Locked out of Heaven,2020-07-03 17:51:00,4,0 days 00:03:53.478000000,False
18098,FRENSHIP,Capsize,2020-07-03 17:55:00,4,0 days 00:03:57.706000000,False
18099,Migos,Stir Fry,2020-07-03 17:58:00,4,0 days 00:00:04.159000000,True
18100,MKTO,Classic,2020-07-03 17:58:00,4,0 days 00:02:55.426000000,False
18101,Hudson Thames,How I Want Ya,2020-07-03 18:01:00,4,0 days 00:02:58.160000000,False
18102,Paramore,Still into You,2020-07-03 18:05:00,4,0 days 00:03:36.013000000,False
18103,Walk Off the Earth,Rule the World,2020-07-03 18:08:00,4,0 days 00:03:25.000000000,False
18104,Calvin Harris,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",2020-07-03 18:12:00,4,0 days 00:03:43.413000000,False
18105,MAGIC GIANT,Window,2020-07-03 18:16:00,4,0 days 00:03:29.613000000,False
18106,Two Door Cinema Club,Undercover Martyn,2020-07-03 18:19:00,4,0 days 00:02:33.828000000,False
18107,Calvin Harris,Slide (feat. Frank Ocean & Migos),2020-07-03 18:39:00,4,0 days 00:03:50.813000000,False
18108,JR JR,Gone,2020-07-03 18:43:00,4,0 days 00:03:47.506000000,False
18109,DREAMERS,Sweet Disaster,2020-07-03 18:49:00,4,0 days 00:00:17.744000000,True
18110,Tyla Yaweh,High Right Now (feat. Wiz Khalifa) - Remix,2020-07-04 01:19:00,5,0 days 00:00:15.023000000,True
18111,Calvin Harris,My Way,2020-07-04 01:19:00,5,0 days 00:00:00.000000000,True
18112,Travis Scott,YOSEMITE,2020-07-04 01:19:00,5,0 days 00:00:00.000000000,True
18113,P!nk,Raise Your Glass,2020-07-04 01:20:00,5,0 days 00:00:00.000000000,True
18114,Ariana Grande,Side To Side,2020-07-04 01:20:00,5,0 days 00:00:00.000000000,True
18115,Matoma,Sunday Morning (feat. Josie Dunne),2020-07-04 01:20:00,5,0 days 00:00:40.936000000,False
18116,Tones And I,Dance Monkey,2020-07-04 01:23:00,5,0 days 00:03:29.438000000,False
18117,Macklemore & Ryan Lewis,Can't Hold Us - feat. Ray Dalton,2020-07-04 01:25:00,5,0 days 00:00:00.000000000,True
18118,Rihanna,Disturbia,2020-07-04 01:25:00,5,0 days 00:00:00.000000000,True
18119,Katy Perry,California Gurls,2020-07-04 01:25:00,5,0 days 00:00:00.000000000,True
18120,Kelly Clarkson,Since U Been Gone,2020-07-04 01:25:00,5,0 days 00:00:00.000000000,True
18121,alt-J,In Cold Blood,2020-07-04 01:26:00,5,0 days 00:00:20.897000000,True
18122,Dua Lipa,Dreams,2020-07-04 01:29:00,5,0 days 00:03:40.240000000,False
18123,Louis The Child,It's Strange,2020-07-04 01:31:00,5,0 days 00:00:00.000000000,True
18124,AJR,Sober Up (feat. Rivers Cuomo),2020-07-04 01:31:00,5,0 days 00:00:00.000000000,True
18125,Travis Scott,goosebumps,2020-07-04 01:31:00,5,0 days 00:00:02.438000000,True
18126,AJR,Drama,2020-07-04 01:31:00,5,0 days 00:00:02.345000000,True
18127,Louis The Child,LOVE (with Elohim),2020-07-04 01:31:00,5,0 days 00:00:00.000000000,True
18128,Louis The Child,Better Not (feat. Wafia) - KRANE Remix,2020-07-04 01:31:00,5,0 days 00:00:00.000000000,True
18129,Sigala,We Don't Care,2020-07-04 01:35:00,5,0 days 00:00:02.298000000,True
18130,AJR,Bang!,2020-07-04 01:35:00,5,0 days 00:00:21.422000000,True
18131,Childish Gambino,Sober,2020-07-04 01:35:00,5,0 days 00:04:12.026000000,False
18132,Juice WRLD,Lucid Dreams,2020-07-04 01:36:00,5,0 days 00:00:00.000000000,True
18133,Martin Garrix,Scared to Be Lonely,2020-07-04 01:36:00,5,0 days 00:00:00.000000000,True
18134,Post Malone,Zack And Codeine,2020-07-04 01:38:00,5,0 days 00:00:00.000000000,True
18135,Dua Lipa,Garden,2020-07-04 01:38:00,5,0 days 00:00:02.856000000,True
18136,Louis The Child,Interstellar,2020-07-04 01:38:00,5,0 days 00:00:08.962000000,True
18137,Doja Cat,Cyber Sex,2020-07-04 01:38:00,5,0 days 00:00:00.998000000,True
18138,Cordae,RNP (feat. Anderson .Paak),2020-07-04 01:38:00,5,0 days 00:01:29.002000000,False
18139,DOUBLECAMP,Confetti,2020-07-04 01:41:00,5,0 days 00:03:04.459000000,False
18140,Louis The Child,Big Love (with EARTHGANG),2020-07-04 01:42:00,5,0 days 00:00:28.292000000,True
18141,Ashes To Amber,IRIS,2020-07-04 01:44:00,5,0 days 00:02:31.578000000,False
18142,Black Coast,Trndsttr - Lucian Remix,2020-07-04 01:47:00,5,0 days 00:02:59.658000000,False
18143,DOUBLECAMP,Wake Up,2020-07-04 01:51:00,5,0 days 00:03:18.127000000,False
18144,DOUBLECAMP,Whenever You Call,2020-07-04 01:54:00,5,0 days 00:03:09.456000000,False
18145,Arctic Monkeys,Knee Socks,2020-07-04 01:58:00,5,0 days 00:04:17.563000000,False
18146,Peach Tree Rascals,Mariposa,2020-07-04 02:01:00,5,0 days 00:03:30.000000000,False
18147,Peach Tree Rascals,Things Won't Go My Way,2020-07-04 02:04:00,5,0 days 00:02:50.538000000,False
18148,Tierra Whack,Only Child,2020-07-04 02:07:00,5,0 days 00:03:04.029000000,False
18149,Drake,Nice For What,2020-07-04 02:11:00,5,0 days 00:03:18.623000000,False
18150,Electric Light Orchestra,Evil Woman,2020-07-04 02:15:00,5,0 days 00:04:11.680000000,False
18151,Elton John,Bennie And The Jets - Remastered,2020-07-04 02:20:00,5,0 days 00:05:23.413000000,False
18152,The Beatles,Eight Days A Week - Remastered 2009,2020-07-04 02:23:00,5,0 days 00:02:43.600000000,False
18153,The Beatles,"Hello, Goodbye - Remastered 2009",2020-07-04 02:27:00,5,0 days 00:03:28.840000000,False
18154,The Beatles,Day Tripper - Remastered 2015,2020-07-04 02:29:00,5,0 days 00:00:21.455000000,True
18155,Elton John,The Bitch Is Back,2020-07-04 02:29:00,5,0 days 00:02:15.511000000,False
18156,Mustard,Pure Water (with Migos),2020-07-04 02:32:00,5,0 days 00:03:12.470000000,False
18157,The Chainsmokers,Roses (feat. ROZES),2020-07-04 02:36:00,5,0 days 00:03:46.738000000,False
18158,Moon Taxi,Two High,2020-07-04 02:39:00,5,0 days 00:00:22.061000000,True
18159,Mumford & Sons,The Wolf,2020-07-04 02:39:00,5,0 days 00:00:01.114000000,True
18160,Social House,Magic In The Hamptons (feat. Lil Yachty),2020-07-04 02:39:00,5,0 days 00:02:44.640000000,False
18161,Jon Bellion,All Time Low,2020-07-04 02:43:00,5,0 days 00:03:37.603000000,False
18162,Don Toliver,After Party,2020-07-04 02:46:00,5,0 days 00:02:47.915000000,False
18163,The Griswolds,Beware The Dog,2020-07-04 02:49:00,5,0 days 00:03:21.466000000,False
18164,Justin Timberlake,SoulMate,2020-07-04 03:17:00,5,0 days 00:03:16.231000000,False
18165,Frank Ocean,Lost,2020-07-04 03:21:00,5,0 days 00:03:54.093000000,False
18166,Niall Horan,Slow Hands - Basic Tape Remix,2020-07-04 03:24:00,5,0 days 00:03:02.608000000,False
18167,Drake,HYFR (Hell Ya Fucking Right),2020-07-04 03:27:00,5,0 days 00:03:26.626000000,False
18168,Kendrick Lamar,Poetic Justice,2020-07-04 03:29:00,5,0 days 00:00:11.726000000,True
18169,KIDS SEE GHOSTS,Reborn,2020-07-04 03:29:00,5,0 days 00:00:00.882000000,True
18170,KIDS SEE GHOSTS,Reborn,2020-07-04 03:29:00,5,0 days 00:01:35.001000000,False
18171,Drake,HYFR (Hell Ya Fucking Right),2020-07-04 03:32:00,5,0 days 00:03:26.626000000,False
18172,KIDS SEE GHOSTS,Reborn,2020-07-04 03:33:00,5,0 days 00:00:10.421000000,True
18173,Eagles,One of These Nights - 2013 Remaster,2020-07-04 03:37:00,5,0 days 00:04:51.685000000,False
18174,Queen,You're My Best Friend - Remastered 2011,2020-07-04 03:40:00,5,0 days 00:02:50.800000000,False
18175,Eagles,Already Gone - 2013 Remaster,2020-07-04 03:44:00,5,0 days 00:04:15.345000000,False
18176,Queen,We Will Rock You - Remastered,2020-07-04 03:47:00,5,0 days 00:02:01.813000000,False
18177,Yusuf / Cat Stevens,Wild World,2020-07-04 03:50:00,5,0 days 00:03:20.173000000,False
18178,Michael Jackson,Rockin' Robin,2020-07-04 03:51:00,5,0 days 00:01:30.096000000,False
18179,Electric Light Orchestra,Livin' Thing,2020-07-04 03:55:00,5,0 days 00:03:32.306000000,False
18180,America,Sister Golden Hair,2020-07-04 03:58:00,5,0 days 00:03:17.226000000,False
18181,Elton John,Your Song,2020-07-04 03:59:00,5,0 days 00:00:01.160000000,True
18182,The Beatles,Penny Lane - Stereo Mix 2017,2020-07-04 03:59:00,5,0 days 00:00:00.650000000,True
18183,The Beatles,Hey Jude - Remastered 2009,2020-07-04 03:59:00,5,0 days 00:00:00.743000000,True
18184,The Beatles,Yellow Submarine - Remastered 2009,2020-07-04 03:59:00,5,0 days 00:00:20.173000000,True
18185,Billy Joel,Piano Man,2020-07-04 03:59:00,5,0 days 00:00:17.275000000,True
18186,Ben E. King,Stand by Me,2020-07-04 03:59:00,5,0 days 00:00:00.743000000,True
18187,Don McLean,American Pie,2020-07-04 03:59:00,5,0 days 00:00:05.340000000,True
18188,The Beatles,Oh! Darling - Remastered 2009,2020-07-04 03:59:00,5,0 days 00:00:01.323000000,True
18189,Rusted Root,Send Me On My Way,2020-07-04 04:02:00,5,0 days 00:00:04.846000000,True
18190,King Harvest,Dancing in the Moonlight,2020-07-04 04:02:00,5,0 days 00:03:01.133000000,False
18191,Joe Walsh,Life's Been Good,2020-07-04 04:13:00,5,0 days 00:08:56.226000000,False
18192,Paul McCartney,Uncle Albert / Admiral Halsey - Medley / Remastered 2012,2020-07-04 04:20:00,5,0 days 00:04:55.146000000,False
18193,Eagles,Lyin' Eyes - 2013 Remaster,2020-07-04 04:27:00,5,0 days 00:06:21.998000000,False
18194,Elton John,Tiny Dancer,2020-07-04 04:34:00,5,0 days 00:06:17.093000000,False
18195,The Beatles,Michelle - Remastered 2009,2020-07-04 04:38:00,5,0 days 00:03:52.874000000,False
18196,Elton John,Don't Go Breaking My Heart - Remastered,2020-07-04 04:41:00,5,0 days 00:02:45.154000000,False
18197,Gwen Stefani,Hollaback Girl,2020-07-04 19:55:00,5,0 days 00:00:00.000000000,True
18198,Lady Gaga,Bad Romance,2020-07-04 19:55:00,5,0 days 00:00:00.000000000,True
18199,Avicii,You Make Me,2020-07-04 19:55:00,5,0 days 00:00:00.000000000,True
18200,Beyoncé,Partition,2020-07-04 19:58:00,5,0 days 00:00:00.000000000,True
18201,MisterWives,Reflections,2020-07-04 19:58:00,5,0 days 00:00:00.000000000,True
18202,Ariana Grande,The Way - Spanglish Version,2020-07-04 19:58:00,5,0 days 00:00:21.571000000,True
18203,Kesha,Die Young,2020-07-04 19:58:00,5,0 days 00:00:00.000000000,True
18204,Rihanna,Diamonds,2020-07-04 19:58:00,5,0 days 00:00:00.000000000,True
18205,Smash Mouth,All Star,2020-07-04 19:58:00,5,0 days 00:00:00.000000000,True
18206,3OH!3,DONTTRUSTME,2020-07-04 19:58:00,5,0 days 00:02:22.222000000,False
18207,Lupe Fiasco,The Show Goes On,2020-07-04 19:59:00,5,0 days 00:00:00.000000000,True
18208,The All-American Rejects,Gives You Hell,2020-07-04 19:59:00,5,0 days 00:00:00.000000000,True
18209,Drake,Hotline Bling,2020-07-04 19:59:00,5,0 days 00:00:00.000000000,True
18210,Lady Gaga,Telephone,2020-07-04 19:59:00,5,0 days 00:00:00.000000000,True
18211,Katy Perry,Teenage Dream,2020-07-04 19:59:00,5,0 days 00:00:00.000000000,True
18212,Kesha,We R Who We R,2020-07-04 20:00:00,5,0 days 00:00:00.000000000,True
18213,Shaggy,It Wasn't Me,2020-07-04 20:00:00,5,0 days 00:00:00.000000000,True
18214,OneRepublic,Secrets,2020-07-04 20:01:00,5,0 days 00:00:00.000000000,True
18215,David Guetta,Where Them Girls At (feat. Nicki Minaj & Flo Rida),2020-07-04 20:01:00,5,0 days 00:00:00.000000000,True
18216,Lil Mama,Lip Gloss/ No Music - Main Version - clean,2020-07-04 20:01:00,5,0 days 00:00:00.000000000,True
18217,Fergie,Fergalicious,2020-07-04 20:01:00,5,0 days 00:00:00.000000000,True
18218,Kesha,TiK ToK,2020-07-04 20:01:00,5,0 days 00:00:00.000000000,True
18219,Lady Gaga,Paparazzi,2020-07-04 20:01:00,5,0 days 00:00:00.000000000,True
18220,Rihanna,What's My Name?,2020-07-04 20:01:00,5,0 days 00:00:00.000000000,True
18221,Eurythmics,Sweet Dreams (Are Made of This) - Remastered,2020-07-04 20:01:00,5,0 days 00:00:00.000000000,True
18222,Gotye,Somebody That I Used To Know,2020-07-04 20:05:00,5,0 days 00:04:04.973000000,False
18223,Hot Chelle Rae,Tonight Tonight,2020-07-04 20:08:00,5,0 days 00:03:20.466000000,False
18224,Bruno Mars,Locked out of Heaven,2020-07-04 20:12:00,5,0 days 00:03:53.478000000,False
18225,Foster The People,Pumped Up Kicks,2020-07-04 20:16:00,5,0 days 00:03:59.600000000,False
18226,MGMT,Electric Feel,2020-07-04 20:20:00,5,0 days 00:03:49.640000000,False
18227,Rex Orange County,Sunflower,2020-07-04 20:23:00,5,0 days 00:00:01.230000000,True
18228,Post Malone,Circles,2020-07-04 20:23:00,5,0 days 00:00:01.393000000,True
18229,Post Malone,Die For Me (feat. Future & Halsey),2020-07-04 20:23:00,5,0 days 00:00:00.952000000,True
18230,Rex Orange County,Best Friend,2020-07-04 20:23:00,5,0 days 00:00:01.811000000,True
18231,Britney Spears,I Wanna Go,2020-07-04 20:23:00,5,0 days 00:00:00.000000000,True
18232,HERO,ROT IN PIECES,2020-07-04 20:23:00,5,0 days 00:00:00.000000000,True
18233,Billie Eilish,watch,2020-07-04 20:23:00,5,0 days 00:00:00.812000000,True
18234,Post Malone,Die For Me (feat. Future & Halsey),2020-07-04 20:27:00,5,0 days 00:04:05.266000000,False
18235,Post Malone,Circles,2020-07-04 20:31:00,5,0 days 00:03:35.280000000,False
18236,BØRNS,Past Lives,2020-07-04 20:36:00,5,0 days 00:04:34.320000000,False
18237,ILLENIUM,Good Things Fall Apart (with Jon Bellion),2020-07-04 20:39:00,5,0 days 00:03:36.668000000,False
18238,Glass Animals,Your Love (Déjà Vu),2020-07-04 20:43:00,5,0 days 00:03:54.372000000,False
18239,Mac Miller,Blue World,2020-07-04 20:47:00,5,0 days 00:03:29.440000000,False
18240,Post Malone,Allergic,2020-07-04 20:47:00,5,0 days 00:00:05.949000000,True
18241,Vampire Weekend,Sunflower (feat. Steve Lacy),2020-07-04 20:50:00,5,0 days 00:00:11.173000000,True
18242,BENEE,Glitter,2020-07-04 20:50:00,5,0 days 00:03:00.146000000,False
18243,Quinn XCII,Walls,2020-07-04 20:50:00,5,0 days 00:00:02.298000000,True
18244,Hippo Campus,Buttercup,2020-07-04 20:54:00,5,0 days 00:03:46.610000000,False
18245,U2,Sunday Bloody Sunday - Remastered 2008,2020-07-04 20:58:00,5,0 days 00:04:39.440000000,False
18246,courtship.,Sunroof,2020-07-04 21:53:00,5,0 days 00:03:12.197000000,False
18247,Maroon 5,Sunday Morning,2020-07-04 21:56:00,5,0 days 00:03:05.439000000,False
18248,Billie Eilish,&burn (with Vince Staples),2020-07-04 21:57:00,5,0 days 00:00:01.393000000,True
18249,U2,Beautiful Day,2020-07-04 21:57:00,5,0 days 00:00:01.439000000,True
18250,Dua Lipa,Hotter Than Hell,2020-07-04 21:57:00,5,0 days 00:00:00.905000000,True
18251,Neon Trees,Everybody Talks,2020-07-04 21:57:00,5,0 days 00:00:00.673000000,True
18252,Queen,Somebody To Love - 2011 Mix,2020-07-04 21:57:00,5,0 days 00:00:22.407000000,True
18253,Kacey Musgraves,High Horse,2020-07-04 21:57:00,5,0 days 00:00:01.160000000,True
18254,Rascal Flatts,Life is a Highway,2020-07-04 21:57:00,5,0 days 00:00:00.952000000,True
18255,Kacey Musgraves,High Horse,2020-07-04 22:01:00,5,0 days 00:03:33.693000000,False
18256,Neon Trees,Everybody Talks,2020-07-04 22:04:00,5,0 days 00:02:57.280000000,False
18257,The Kooks,Naive,2020-07-04 22:37:00,5,0 days 00:03:23.506000000,False
18258,Harry Styles,Adore You,2020-07-04 22:40:00,5,0 days 00:03:27.133000000,False
18259,Shelley FKA DRAM,Broccoli,2020-07-04 22:44:00,5,0 days 00:03:45.205000000,False
18260,BØRNS,American Money,2020-07-04 22:49:00,5,0 days 00:04:20.986000000,False
18261,Flume,The Difference,2020-07-04 22:51:00,5,0 days 00:02:19.662000000,False
18262,Lady Gaga,Shallow,2020-07-04 22:55:00,5,0 days 00:00:01.671000000,True
18263,Florence + The Machine,Dog Days Are Over,2020-07-04 22:55:00,5,0 days 00:04:11.840000000,False
18264,Twenty One Pilots,Holding on to You,2020-07-04 22:55:00,5,0 days 00:00:15.858000000,True
18265,XXXTENTACION,Moonlight,2020-07-04 22:56:00,5,0 days 00:00:17.229000000,True
18266,Arctic Monkeys,Do I Wanna Know?,2020-07-04 23:00:00,5,0 days 00:04:32.394000000,False
18267,Bryce Vine,Sour Patch Kids,2020-07-04 23:04:00,5,0 days 00:03:41.783000000,False
18268,Fitz and The Tantrums,The Walker,2020-07-04 23:04:00,5,0 days 00:00:01.695000000,True
18269,Two Door Cinema Club,What You Know,2020-07-04 23:07:00,5,0 days 00:03:11.706000000,False
18270,alt-J,Breezeblocks,2020-07-04 23:11:00,5,0 days 00:03:47.080000000,False
18271,Dua Lipa,Blow Your Mind (Mwah),2020-07-04 23:14:00,5,0 days 00:02:58.583000000,False
18272,Oasis,Champagne Supernova - Remastered,2020-07-04 23:21:00,5,0 days 00:07:28.438000000,False
18273,Backstreet Boys,I Want It That Way,2020-07-04 23:25:00,5,0 days 00:03:33.306000000,False
18274,KYLE,Don't Wanna Fall In Love,2020-07-04 23:30:00,5,0 days 00:03:52.368000000,False
18275,The Boyboy West Coast,U Was At The Club (Bottoms Up),2020-07-04 23:33:00,5,0 days 00:02:29.722000000,False
18276,Wes Walker,Jordan Belfort,2020-07-04 23:36:00,5,0 days 00:03:27.911000000,False
18277,Fitz and The Tantrums,Out of My League,2020-07-04 23:39:00,5,0 days 00:03:29.386000000,False
18278,K'NAAN,Wavin' Flag - Coca-Cola® Celebration Mix,2020-07-04 23:40:00,5,0 days 00:00:01.486000000,True
18279,Beyoncé,Halo,2020-07-04 23:40:00,5,0 days 00:00:01.416000000,True
18280,Rex Orange County,Face to Face,2020-07-04 23:40:00,5,0 days 00:00:44.057000000,False
18281,Eagles,Hotel California - 2013 Remaster,2020-07-04 23:40:00,5,0 days 00:00:00.882000000,True
18282,fun.,We Are Young (feat. Janelle Monáe),2020-07-04 23:44:00,5,0 days 00:04:10.626000000,False
18283,Fleetwood Mac,Landslide,2020-07-04 23:44:00,5,0 days 00:00:25.283000000,True
18284,M.I.A.,Paper Planes,2020-07-04 23:48:00,5,0 days 00:03:25.200000000,False
18285,Hippo Campus,Suicide Saturday,2020-07-04 23:51:00,5,0 days 00:03:32.885000000,False
18286,Biz Markie,Just a Friend,2020-07-04 23:56:00,5,0 days 00:03:58.266000000,False
18287,BØRNS,Electric Love,2020-07-05 00:00:00,6,0 days 00:03:38.106000000,False
18288,Surfaces,Sunday Best,2020-07-05 00:02:00,6,0 days 00:02:38.571000000,False
18289,Neon Trees,Animal,2020-07-05 00:04:00,6,0 days 00:01:46.358000000,False
18290,Jon Bellion,Eyes To The Sky,2020-07-05 00:04:00,6,0 days 00:00:00.952000000,True
18291,Kacey Musgraves,Butterflies,2020-07-05 00:04:00,6,0 days 00:00:02.925000000,True
18292,John K,if we never met,2020-07-05 00:04:00,6,0 days 00:00:01.416000000,True
18293,Snoop Dogg,"Young, Wild & Free (feat. Bruno Mars)",2020-07-05 00:07:00,6,0 days 00:02:42.655000000,False
18294,Kacey Musgraves,Butterflies,2020-07-05 00:11:00,6,0 days 00:03:39.053000000,False
18295,What So Not,High You Are,2020-07-05 00:15:00,6,0 days 00:03:33.340000000,False
18296,Harry Styles,Watermelon Sugar,2020-07-05 00:18:00,6,0 days 00:02:54.000000000,False
18297,The Killers,Mr. Brightside,2020-07-05 00:40:00,6,0 days 00:02:44.964000000,False
18298,Louis The Child,Every Color (with Foster The People),2020-07-05 00:44:00,6,0 days 00:03:54.856000000,False
18299,Hozier,Take Me to Church,2020-07-05 00:48:00,6,0 days 00:00:51.953000000,False
18300,Louis The Child,Better Not (with Wafia),2020-07-05 00:48:00,6,0 days 00:03:42.865000000,False
18301,Loud Luxury,Body,2020-07-05 00:51:00,6,0 days 00:02:43.216000000,False
18302,Sofi Tukker,Purple Hat,2020-07-05 00:54:00,6,0 days 00:02:58.369000000,False
18303,The Score,Oh My Love,2020-07-05 00:58:00,6,0 days 00:03:38.133000000,False
18304,Wild Child,Crazy Bird,2020-07-05 00:58:00,6,0 days 00:00:13.452000000,True
18305,Kendrick Lamar,HUMBLE.,2020-07-05 01:01:00,6,0 days 00:02:57.000000000,False
18306,Labrinth,Like A Movie,2020-07-05 01:03:00,6,0 days 00:02:20.750000000,False
18307,Rex Orange County,Never Had The Balls,2020-07-05 01:04:00,6,0 days 00:00:11.437000000,True
18308,Tame Impala,The Less I Know The Better,2020-07-05 01:07:00,6,0 days 00:03:36.320000000,False
18309,Rihanna,FourFiveSeconds,2020-07-05 01:10:00,6,0 days 00:03:08.238000000,False
18310,Vampire Weekend,A-Punk,2020-07-05 01:13:00,6,0 days 00:02:17.760000000,False
18311,Foster The People,Sit Next to Me,2020-07-05 01:17:00,6,0 days 00:04:03.146000000,False
18312,Rihanna,Right Now,2020-07-05 01:20:00,6,0 days 00:03:01.626000000,False
